search_type,oof_log_rmse,weights
random_dirichlet,0.12843120140055275,0.14116 | 0.28097 | 0.05419 | 0.32864 | 0.12661 | 0.06844
random_dirichlet,0.12843140571125872,0.06544 | 0.07258 | 0.04116 | 0.27784 | 0.33415 | 0.20884
random_dirichlet,0.1284314731893573,0.08719 | 0.35167 | 0.02567 | 0.25856 | 0.22825 | 0.04866
random_dirichlet,0.12843164286459421,0.14021 | 0.27827 | 0.05431 | 0.27918 | 0.13325 | 0.11478
random_dirichlet,0.12843164925902828,0.10857 | 0.30288 | 0.00558 | 0.09130 | 0.21691 | 0.27476
random_dirichlet,0.128431769193126,0.04814 | 0.04028 | 0.01566 | 0.27802 | 0.43917 | 0.17873
random_dirichlet,0.1284319189489667,0.25309 | 0.06730 | 0.05008 | 0.36446 | 0.00976 | 0.25532
random_dirichlet,0.12843192157314193,0.04346 | 0.16842 | 0.11762 | 0.14699 | 0.41215 | 0.11136
random_dirichlet,0.12843197931262418,0.17856 | 0.05243 | 0.43220 | 0.05897 | 0.08359 | 0.19425
random_dirichlet,0.12843230627011742,0.05815 | 0.00683 | 0.32945 | 0.20137 | 0.31401 | 0.09019
random_dirichlet,0.12843232812079047,0.05815 | 0.22836 | 0.04530 | 0.28031 | 0.31834 | 0.06954
random_dirichlet,0.12843249264420933,0.08640 | 0.23246 | 0.18382 | 0.02818 | 0.25156 | 0.21759
random_dirichlet,0.12843264005264485,0.05086 | 0.28254 | 0.03482 | 0.04002 | 0.46712 | 0.12464
random_dirichlet,0.1284327757470868,0.17448 | 0.06107 | 0.18418 | 0.36129 | 0.09084 | 0.12813
random_dirichlet,0.12843284789126755,0.10849 | 0.01068 | 0.08672 | 0.46404 | 0.21084 | 0.11921
random_dirichlet,0.12843285808626267,0.17895 | 0.09005 | 0.35022 | 0.26235 | 0.06671 | 0.05172
random_dirichlet,0.12843288275157452,0.05395 | 0.08300 | 0.08135 | 0.04273 | 0.46055 | 0.27843
random_dirichlet,0.12843296274301702,0.05270 | 0.10321 | 0.04539 | 0.23808 | 0.37963 | 0.18099
random_dirichlet,0.1284329633951315,0.03646 | 0.09773 | 0.26346 | 0.11061 | 0.46144 | 0.03030
random_dirichlet,0.12843296654414502,0.20512 | 0.04627 | 0.24219 | 0.28476 | 0.05198 | 0.16967
random_dirichlet,0.12843299719947573,0.10674 | 0.52151 | 0.00404 | 0.07312 | 0.19046 | 0.10413
random_dirichlet,0.1284331611611838,0.13209 | 0.32267 | 0.28825 | 0.01916 | 0.13284 | 0.10498
random_dirichlet,0.12843317487623618,0.15608 | 0.26932 | 0.18445 | 0.21063 | 0.09775 | 0.08179
random_dirichlet,0.1284332258363736,0.20497 | 0.19119 | 0.00855 | 0.38561 | 0.05068 | 0.15900
random_dirichlet,0.12843322975646151,0.19874 | 0.34374 | 0.24280 | 0.00220 | 0.04094 | 0.17157
random_dirichlet,0.1284333084673775,0.07722 | 0.34727 | 0.07194 | 0.25600 | 0.24323 | 0.00434
random_dirichlet,0.1284333386063129,0.08545 | 0.07641 | 0.15229 | 0.12654 | 0.27799 | 0.28132
random_dirichlet,0.1284333768567269,0.06136 | 0.11555 | 0.15882 | 0.05689 | 0.54918 | 0.05819
random_dirichlet,0.12843366744506785,0.21590 | 0.23180 | 0.22172 | 0.29801 | 0.01062 | 0.02196
random_dirichlet,0.12843367109264806,0.17762 | 0.17714 | 0.04820 | 0.42093 | 0.08053 | 0.09558
random_dirichlet,0.12843369379932232,0.13207 | 0.10799 | 0.19544 | 0.04567 | 0.18186 | 0.33697
random_dirichlet,0.1284338348933664,0.15903 | 0.11891 | 0.08741 | 0.45509 | 0.10790 | 0.07165
random_dirichlet,0.12843387260805172,0.05708 | 0.43872 | 0.07711 | 0.08777 | 0.31464 | 0.02467
random_dirichlet,0.12843404327070287,0.11060 | 0.09302 | 0.02991 | 0.13583 | 0.62312 | 0.00751
random_dirichlet,0.12843407935058018,0.04432 | 0.09879 | 0.05753 | 0.28166 | 0.50673 | 0.01097
random_dirichlet,0.1284341195071646,0.06889 | 0.04169 | 0.06328 | 0.01890 | 0.54531 | 0.26193
random_dirichlet,0.12843415899768246,0.09007 | 0.32422 | 0.08146 | 0.03331 | 0.24549 | 0.22546
random_dirichlet,0.12843455301741352,0.05694 | 0.05072 | 0.24378 | 0.22388 | 0.32152 | 0.10316
random_dirichlet,0.12843460615268018,0.11138 | 0.20371 | 0.20682 | 0.28049 | 0.16962 | 0.02797
random_dirichlet,0.12843474144481598,0.22134 | 0.05350 | 0.03760 | 0.50041 | 0.03856 | 0.14859
random_dirichlet,0.1284347988576651,0.18225 | 0.14242 | 0.05901 | 0.04445 | 0.12022 | 0.45165
random_dirichlet,0.128434878098968,0.09115 | 0.40253 | 0.10879 | 0.09942 | 0.21603 | 0.08207
random_dirichlet,0.12843508287837,0.07649 | 0.15128 | 0.24525 | 0.16838 | 0.25604 | 0.10256
random_dirichlet,0.12843522029125604,0.07681 | 0.03682 | 0.00536 | 0.45168 | 0.28991 | 0.13942
random_dirichlet,0.12843523296191867,0.13978 | 0.45601 | 0.03061 | 0.06110 | 0.13455 | 0.17794
random_dirichlet,0.1284352399333095,0.04787 | 0.18410 | 0.20882 | 0.02229 | 0.50648 | 0.03043
random_dirichlet,0.12843543169851196,0.05453 | 0.16937 | 0.02607 | 0.25577 | 0.35304 | 0.14122
random_dirichlet,0.1284356240539248,0.06566 | 0.27846 | 0.07510 | 0.03060 | 0.32224 | 0.22794
random_dirichlet,0.12843564340222474,0.15586 | 0.05290 | 0.21333 | 0.08275 | 0.14599 | 0.34917
random_dirichlet,0.12843567159432506,0.16322 | 0.07976 | 0.08695 | 0.28410 | 0.12580 | 0.26017
random_dirichlet,0.1284356929178948,0.14868 | 0.01928 | 0.07856 | 0.02262 | 0.65565 | 0.07520
random_dirichlet,0.1284357440588016,0.16324 | 0.11197 | 0.07313 | 0.33555 | 0.11628 | 0.19982
random_dirichlet,0.12843584108398814,0.11837 | 0.07253 | 0.28073 | 0.20780 | 0.17648 | 0.14409
random_dirichlet,0.12843605631660812,0.07859 | 0.10398 | 0.15008 | 0.04947 | 0.58379 | 0.03409
random_dirichlet,0.1284360810811846,0.06980 | 0.24932 | 0.21338 | 0.05283 | 0.27774 | 0.13692
random_dirichlet,0.12843616275996458,0.05413 | 0.14593 | 0.10298 | 0.38054 | 0.31578 | 0.00065
random_dirichlet,0.12843620248570511,0.09317 | 0.07369 | 0.05634 | 0.00094 | 0.59639 | 0.17947
random_dirichlet,0.12843645059536568,0.12686 | 0.10135 | 0.32429 | 0.07763 | 0.16520 | 0.20467
random_dirichlet,0.12843654796730322,0.26498 | 0.06916 | 0.03607 | 0.15737 | 0.01890 | 0.45353
random_dirichlet,0.12843660337822657,0.19067 | 0.13401 | 0.03837 | 0.14593 | 0.10008 | 0.39094
random_dirichlet,0.1284366613990586,0.11350 | 0.31842 | 0.24757 | 0.12185 | 0.15879 | 0.03986
random_dirichlet,0.1284367393475635,0.05036 | 0.10650 | 0.09802 | 0.06336 | 0.43421 | 0.24755
random_dirichlet,0.12843675535575266,0.11137 | 0.56655 | 0.06399 | 0.05328 | 0.16807 | 0.03675
random_dirichlet,0.1284367963867949,0.16779 | 0.12655 | 0.06965 | 0.48689 | 0.09304 | 0.05607
random_dirichlet,0.12843684883657586,0.05196 | 0.02868 | 0.04192 | 0.22160 | 0.41707 | 0.23877
random_dirichlet,0.12843689135787978,0.10283 | 0.13448 | 0.03605 | 0.00622 | 0.60510 | 0.11531
random_dirichlet,0.12843691654799194,0.06408 | 0.10451 | 0.42315 | 0.09464 | 0.27246 | 0.04116
random_dirichlet,0.12843711964068127,0.14003 | 0.30442 | 0.22045 | 0.16237 | 0.11597 | 0.05676
random_dirichlet,0.12843715792737442,0.07981 | 0.18787 | 0.21518 | 0.04943 | 0.26424 | 0.20347
random_dirichlet,0.1284371830834568,0.05288 | 0.09814 | 0.05326 | 0.45054 | 0.33136 | 0.01382
random_dirichlet,0.12843723250143385,0.16321 | 0.05835 | 0.25949 | 0.29679 | 0.10186 | 0.12030
random_dirichlet,0.1284375929919327,0.22570 | 0.16999 | 0.00081 | 0.10190 | 0.05840 | 0.44321
random_dirichlet,0.12843771824421513,0.21352 | 0.26225 | 0.06586 | 0.13826 | 0.04349 | 0.27662
random_dirichlet,0.1284377436966977,0.15004 | 0.17408 | 0.00456 | 0.50847 | 0.11879 | 0.04407
random_dirichlet,0.12843780466998864,0.23016 | 0.03387 | 0.57694 | 0.00555 | 0.00777 | 0.14570
random_dirichlet,0.12843780580815745,0.12956 | 0.02255 | 0.12859 | 0.44266 | 0.16517 | 0.11147
random_dirichlet,0.12843790731758145,0.24677 | 0.21412 | 0.04341 | 0.21457 | 0.00646 | 0.27467
random_dirichlet,0.12843800890325344,0.11710 | 0.39274 | 0.05918 | 0.24454 | 0.15711 | 0.02933
random_dirichlet,0.1284380791404653,0.16724 | 0.60963 | 0.07094 | 0.08504 | 0.06624 | 0.00092
random_dirichlet,0.12843811127362198,0.04612 | 0.01928 | 0.17622 | 0.10432 | 0.49705 | 0.15701
random_dirichlet,0.12843823744370658,0.10118 | 0.18888 | 0.10535 | 0.03422 | 0.24109 | 0.32928
random_dirichlet,0.1284382484400854,0.04060 | 0.10235 | 0.04110 | 0.29284 | 0.44190 | 0.08122
random_dirichlet,0.12843828067350274,0.06537 | 0.00191 | 0.25620 | 0.05186 | 0.57411 | 0.05055
random_dirichlet,0.12843828369646476,0.06854 | 0.30760 | 0.18573 | 0.13849 | 0.26263 | 0.03700
random_dirichlet,0.12843844624639547,0.16826 | 0.02539 | 0.26161 | 0.39751 | 0.09041 | 0.05683
random_dirichlet,0.1284385649647239,0.13208 | 0.18124 | 0.10921 | 0.18140 | 0.16326 | 0.23281
random_dirichlet,0.12843865256024853,0.05270 | 0.39753 | 0.04788 | 0.10779 | 0.33840 | 0.05569
random_dirichlet,0.1284386715518778,0.14262 | 0.00077 | 0.01298 | 0.25903 | 0.19075 | 0.39386
random_dirichlet,0.128438704571534,0.20544 | 0.07590 | 0.33105 | 0.03152 | 0.05945 | 0.29664
random_dirichlet,0.12843878505669362,0.24314 | 0.04553 | 0.35928 | 0.04824 | 0.01335 | 0.29046
random_dirichlet,0.12843879037826866,0.22176 | 0.30640 | 0.06499 | 0.19960 | 0.02021 | 0.18705
random_dirichlet,0.1284388330376689,0.21887 | 0.13630 | 0.18100 | 0.32383 | 0.02311 | 0.11688
random_dirichlet,0.12843940519065805,0.07032 | 0.07357 | 0.17793 | 0.32393 | 0.27646 | 0.07779
random_dirichlet,0.12843952875031897,0.04663 | 0.07997 | 0.09472 | 0.19255 | 0.40784 | 0.17828
random_dirichlet,0.12843972789031063,0.09127 | 0.02070 | 0.14085 | 0.30271 | 0.25075 | 0.19373
random_dirichlet,0.12844004936325093,0.03600 | 0.23821 | 0.26115 | 0.05231 | 0.40602 | 0.00631
random_dirichlet,0.1284403211250597,0.23118 | 0.11454 | 0.16544 | 0.05710 | 0.04111 | 0.39063
random_dirichlet,0.12844032429574762,0.22197 | 0.13054 | 0.00034 | 0.35781 | 0.04182 | 0.24753
random_dirichlet,0.12844056582707858,0.12597 | 0.28265 | 0.14880 | 0.14419 | 0.15360 | 0.14478
random_dirichlet,0.12844085794581958,0.09606 | 0.10153 | 0.03628 | 0.05637 | 0.60441 | 0.10535
random_dirichlet,0.1284413055063121,0.08295 | 0.08416 | 0.20585 | 0.14032 | 0.26497 | 0.22176
random_dirichlet,0.1284413724421667,0.10460 | 0.12653 | 0.10913 | 0.00638 | 0.25092 | 0.40244
random_dirichlet,0.12844141939425816,0.17150 | 0.23121 | 0.08655 | 0.02159 | 0.11543 | 0.37372
random_dirichlet,0.128441476606029,0.17022 | 0.13216 | 0.02449 | 0.43300 | 0.09903 | 0.14109
random_dirichlet,0.12844149778664857,0.14178 | 0.01044 | 0.37364 | 0.28706 | 0.12618 | 0.06090
random_dirichlet,0.12844161983279376,0.03641 | 0.08425 | 0.10272 | 0.35065 | 0.41263 | 0.01335
random_dirichlet,0.1284416584552497,0.04680 | 0.15278 | 0.24251 | 0.12576 | 0.34698 | 0.08517
random_dirichlet,0.12844170059991672,0.13923 | 0.34583 | 0.13436 | 0.17051 | 0.12147 | 0.08860
random_dirichlet,0.12844174180532172,0.15739 | 0.22852 | 0.20678 | 0.10939 | 0.10737 | 0.19055
random_dirichlet,0.12844185857335652,0.11962 | 0.13360 | 0.09613 | 0.22844 | 0.18943 | 0.23277
random_dirichlet,0.12844193411254765,0.20358 | 0.19827 | 0.09793 | 0.07965 | 0.06796 | 0.35261
random_dirichlet,0.12844204209789206,0.11881 | 0.00008 | 0.16642 | 0.00448 | 0.63796 | 0.07225
random_dirichlet,0.12844204729887762,0.06177 | 0.41198 | 0.01853 | 0.10456 | 0.30736 | 0.09580
random_dirichlet,0.1284420542863016,0.05674 | 0.14696 | 0.01767 | 0.01446 | 0.48550 | 0.27866
random_dirichlet,0.1284422422902169,0.05970 | 0.19608 | 0.11853 | 0.33215 | 0.28990 | 0.00364
random_dirichlet,0.1284422561558786,0.04153 | 0.26525 | 0.03412 | 0.18561 | 0.46419 | 0.00930
random_dirichlet,0.12844254541066238,0.11257 | 0.05975 | 0.36738 | 0.23792 | 0.17042 | 0.05195
random_dirichlet,0.12844262162484424,0.17947 | 0.09075 | 0.01367 | 0.36886 | 0.10124 | 0.24602
random_dirichlet,0.1284426751713407,0.14883 | 0.16641 | 0.12030 | 0.07125 | 0.14977 | 0.34344
random_dirichlet,0.12844269690369609,0.15250 | 0.22156 | 0.00836 | 0.15366 | 0.14226 | 0.32166
random_dirichlet,0.12844275801286623,0.09164 | 0.00621 | 0.28496 | 0.28852 | 0.22701 | 0.10165
random_dirichlet,0.12844288673357201,0.04088 | 0.02892 | 0.07081 | 0.33108 | 0.50688 | 0.02143
random_dirichlet,0.12844290011240983,0.13136 | 0.21043 | 0.08951 | 0.35565 | 0.14239 | 0.07066
random_dirichlet,0.12844312742494168,0.19278 | 0.15973 | 0.02735 | 0.12347 | 0.09534 | 0.40132
random_dirichlet,0.1284431555784799,0.11329 | 0.16923 | 0.11346 | 0.02773 | 0.21858 | 0.35771
random_dirichlet,0.12844318867780435,0.06642 | 0.00248 | 0.09229 | 0.41920 | 0.30639 | 0.11321
random_dirichlet,0.12844343690254173,0.09091 | 0.12202 | 0.08568 | 0.08650 | 0.27259 | 0.34230
random_dirichlet,0.12844346397436432,0.04807 | 0.04628 | 0.16198 | 0.06553 | 0.50406 | 0.17407
random_dirichlet,0.12844369067723113,0.13087 | 0.43082 | 0.02888 | 0.00345 | 0.15816 | 0.24783
random_dirichlet,0.1284438188542275,0.12292 | 0.01689 | 0.17851 | 0.07473 | 0.21443 | 0.39252
random_dirichlet,0.12844400529526637,0.07114 | 0.13655 | 0.09260 | 0.07218 | 0.57031 | 0.05721
random_dirichlet,0.12844410378869803,0.17700 | 0.37766 | 0.05941 | 0.09548 | 0.07846 | 0.21199
random_dirichlet,0.12844425078735805,0.05710 | 0.19843 | 0.13273 | 0.06686 | 0.34055 | 0.20433
random_dirichlet,0.12844427767141114,0.22347 | 0.19873 | 0.09170 | 0.37475 | 0.01395 | 0.09740
random_dirichlet,0.12844432955850166,0.03664 | 0.11477 | 0.14395 | 0.22416 | 0.42236 | 0.05812
random_dirichlet,0.12844445098221147,0.06950 | 0.20065 | 0.00781 | 0.36920 | 0.28019 | 0.07264
random_dirichlet,0.12844456441721708,0.03972 | 0.06956 | 0.02222 | 0.41333 | 0.41103 | 0.04414
random_dirichlet,0.1284446387762455,0.08063 | 0.39397 | 0.04790 | 0.07608 | 0.25254 | 0.14888
random_dirichlet,0.12844467195507567,0.09710 | 0.00878 | 0.31965 | 0.18425 | 0.22242 | 0.16779
random_dirichlet,0.1284446872002347,0.16923 | 0.10888 | 0.09969 | 0.32767 | 0.10284 | 0.19169
random_dirichlet,0.12844472045414101,0.24458 | 0.15787 | 0.00034 | 0.45179 | 0.00088 | 0.14453
random_dirichlet,0.12844484658777663,0.17823 | 0.21667 | 0.31209 | 0.23598 | 0.05288 | 0.00415
random_dirichlet,0.12844507012524287,0.15546 | 0.07393 | 0.07417 | 0.56714 | 0.11039 | 0.01891
random_dirichlet,0.12844515035455478,0.03746 | 0.25765 | 0.06749 | 0.21705 | 0.41582 | 0.00452
random_dirichlet,0.1284452035248509,0.03412 | 0.02785 | 0.10482 | 0.39898 | 0.43284 | 0.00140
random_dirichlet,0.1284452203105971,0.18065 | 0.03981 | 0.28213 | 0.13010 | 0.09355 | 0.27375
random_dirichlet,0.12844527242761056,0.05108 | 0.31139 | 0.00884 | 0.20545 | 0.34469 | 0.07856
random_dirichlet,0.12844531791130095,0.07811 | 0.45126 | 0.09175 | 0.10907 | 0.23779 | 0.03201
random_dirichlet,0.1284454051917558,0.08424 | 0.07845 | 0.27641 | 0.12866 | 0.24952 | 0.18272
random_dirichlet,0.12844544876179184,0.18927 | 0.05879 | 0.15419 | 0.28347 | 0.08049 | 0.23380
random_dirichlet,0.1284454537058001,0.11937 | 0.13371 | 0.20240 | 0.00320 | 0.20054 | 0.34078
random_dirichlet,0.12844577072295219,0.08861 | 0.11915 | 0.27927 | 0.06502 | 0.24028 | 0.20767
random_dirichlet,0.12844578852281385,0.24069 | 0.14319 | 0.14087 | 0.00924 | 0.03263 | 0.43338
random_dirichlet,0.12844583716691332,0.06256 | 0.12901 | 0.15778 | 0.01575 | 0.55362 | 0.08129
random_dirichlet,0.12844588509978255,0.12884 | 0.14823 | 0.03195 | 0.03721 | 0.20828 | 0.44547
random_dirichlet,0.12844603562969553,0.06421 | 0.14051 | 0.23784 | 0.00876 | 0.31478 | 0.23389
random_dirichlet,0.12844607914215994,0.09208 | 0.03609 | 0.36558 | 0.18862 | 0.21776 | 0.09987
random_dirichlet,0.12844610443920543,0.07250 | 0.12493 | 0.07090 | 0.03684 | 0.33373 | 0.36110
random_dirichlet,0.12844628456228904,0.15652 | 0.16698 | 0.12110 | 0.14097 | 0.12792 | 0.28652
random_dirichlet,0.1284463884637022,0.12058 | 0.01291 | 0.08291 | 0.18859 | 0.22078 | 0.37424
random_dirichlet,0.1284463918731439,0.20109 | 0.11029 | 0.03813 | 0.44859 | 0.05645 | 0.14544
random_dirichlet,0.1284464257193837,0.13986 | 0.38953 | 0.10033 | 0.07521 | 0.12823 | 0.16685
random_dirichlet,0.12844658336217096,0.14342 | 0.19264 | 0.08082 | 0.09899 | 0.15559 | 0.32854
random_dirichlet,0.12844660098713506,0.08812 | 0.07358 | 0.01223 | 0.12875 | 0.30103 | 0.39629
random_dirichlet,0.1284467243787351,0.09426 | 0.10057 | 0.23433 | 0.30565 | 0.20855 | 0.05665
random_dirichlet,0.12844685280031362,0.11660 | 0.21583 | 0.03958 | 0.18097 | 0.19394 | 0.25307
random_dirichlet,0.12844689616918806,0.15753 | 0.02622 | 0.48203 | 0.06397 | 0.10729 | 0.16296
random_dirichlet,0.12844690495384017,0.08173 | 0.33648 | 0.14728 | 0.16313 | 0.22689 | 0.04448
random_dirichlet,0.12844713555211382,0.04493 | 0.18280 | 0.11002 | 0.06425 | 0.48612 | 0.11188
random_dirichlet,0.1284471974523936,0.06859 | 0.09678 | 0.02867 | 0.06970 | 0.36049 | 0.37577
random_dirichlet,0.12844729899959406,0.11319 | 0.05820 | 0.61784 | 0.02156 | 0.15766 | 0.03156
random_dirichlet,0.12844734996664806,0.21149 | 0.39060 | 0.25664 | 0.04409 | 0.00987 | 0.08732
random_dirichlet,0.12844752371159698,0.17749 | 0.14295 | 0.01128 | 0.12442 | 0.12182 | 0.42205
random_dirichlet,0.1284475379181436,0.04819 | 0.17484 | 0.17846 | 0.02442 | 0.51406 | 0.06003
random_dirichlet,0.12844757816831495,0.14514 | 0.36191 | 0.25733 | 0.04198 | 0.10469 | 0.08895
random_dirichlet,0.1284476880247134,0.10428 | 0.05627 | 0.12476 | 0.47692 | 0.19733 | 0.04045
random_dirichlet,0.12844780442794654,0.20251 | 0.41602 | 0.00291 | 0.16433 | 0.03888 | 0.17535
random_dirichlet,0.12844780760877525,0.04161 | 0.22150 | 0.10374 | 0.11514 | 0.40626 | 0.11174
random_dirichlet,0.1284478161952222,0.20685 | 0.57947 | 0.01173 | 0.11269 | 0.01746 | 0.07179
random_dirichlet,0.12844797961044194,0.13392 | 0.35742 | 0.12055 | 0.10303 | 0.13594 | 0.14915
random_dirichlet,0.12844805594425424,0.05761 | 0.05162 | 0.13446 | 0.39545 | 0.31049 | 0.05037
random_dirichlet,0.12844815454698266,0.05106 | 0.29075 | 0.07500 | 0.07232 | 0.50798 | 0.00290
random_dirichlet,0.12844833748799828,0.06949 | 0.26999 | 0.21528 | 0.15266 | 0.25434 | 0.03824
random_dirichlet,0.1284484375546526,0.05016 | 0.08769 | 0.01607 | 0.23192 | 0.39863 | 0.21553
random_dirichlet,0.12844844690123383,0.06897 | 0.14351 | 0.02444 | 0.05050 | 0.55740 | 0.15518
random_dirichlet,0.12844863772363926,0.16037 | 0.09612 | 0.23044 | 0.37262 | 0.09373 | 0.04672
random_dirichlet,0.12844870229413627,0.14188 | 0.04249 | 0.06333 | 0.01273 | 0.20667 | 0.53289
random_dirichlet,0.12844883273416158,0.08010 | 0.04997 | 0.33543 | 0.30481 | 0.22952 | 0.00017
random_dirichlet,0.12844904763626078,0.23219 | 0.00231 | 0.15034 | 0.47655 | 0.01828 | 0.12033
random_dirichlet,0.12844927884710702,0.10882 | 0.15203 | 0.00472 | 0.26444 | 0.21597 | 0.25402
random_dirichlet,0.1284493296948129,0.04711 | 0.21692 | 0.20736 | 0.16355 | 0.32845 | 0.03661
random_dirichlet,0.1284493473646531,0.21016 | 0.52474 | 0.14684 | 0.08070 | 0.00527 | 0.03229
random_dirichlet,0.12844939778129724,0.16670 | 0.22982 | 0.01025 | 0.22698 | 0.10870 | 0.25754
random_dirichlet,0.1284495724095175,0.09890 | 0.14133 | 0.11359 | 0.37465 | 0.20377 | 0.06775
random_dirichlet,0.1284495846253281,0.05142 | 0.27938 | 0.14824 | 0.00949 | 0.34958 | 0.16190
random_dirichlet,0.12844960736143302,0.06815 | 0.29674 | 0.15335 | 0.19709 | 0.25853 | 0.02614
random_dirichlet,0.12844972786844722,0.21305 | 0.15283 | 0.13668 | 0.27367 | 0.03594 | 0.18782
random_dirichlet,0.12844978579675287,0.12042 | 0.01114 | 0.60852 | 0.03111 | 0.15337 | 0.07545
random_dirichlet,0.12844985998262576,0.03869 | 0.00848 | 0.26416 | 0.20819 | 0.39119 | 0.08930
random_dirichlet,0.12844989088271766,0.06881 | 0.43055 | 0.00628 | 0.12600 | 0.27757 | 0.09079
random_dirichlet,0.12845009558543607,0.05457 | 0.05180 | 0.08989 | 0.00298 | 0.47577 | 0.32499
random_dirichlet,0.12845012314781395,0.22270 | 0.10586 | 0.50873 | 0.09142 | 0.00226 | 0.06902
random_dirichlet,0.12845012799094338,0.09630 | 0.28524 | 0.19592 | 0.21360 | 0.18924 | 0.01970
random_dirichlet,0.12845013882401132,0.16125 | 0.01843 | 0.02850 | 0.47676 | 0.12609 | 0.18897
random_dirichlet,0.12845014347696168,0.11994 | 0.23852 | 0.17213 | 0.18959 | 0.15963 | 0.12019
random_dirichlet,0.12845017532035202,0.08178 | 0.48833 | 0.10788 | 0.04587 | 0.22821 | 0.04794
random_dirichlet,0.12845020171458246,0.06085 | 0.23598 | 0.00036 | 0.06273 | 0.35691 | 0.28318
random_dirichlet,0.12845027533512324,0.18514 | 0.02461 | 0.36481 | 0.25115 | 0.06492 | 0.10936
random_dirichlet,0.12845035521519244,0.03719 | 0.06931 | 0.29999 | 0.01344 | 0.45930 | 0.12077
random_dirichlet,0.12845045753482873,0.06718 | 0.05081 | 0.00738 | 0.32560 | 0.32545 | 0.22357
random_dirichlet,0.12845058272420187,0.04787 | 0.14093 | 0.31073 | 0.07328 | 0.33317 | 0.09402
random_dirichlet,0.1284506997097846,0.07770 | 0.16410 | 0.15522 | 0.26414 | 0.24893 | 0.08991
random_dirichlet,0.12845071245164807,0.16675 | 0.56695 | 0.04287 | 0.15326 | 0.06534 | 0.00484
random_dirichlet,0.1284507317446983,0.10164 | 0.13242 | 0.43556 | 0.10666 | 0.17949 | 0.04424
random_dirichlet,0.12845075489904878,0.04941 | 0.14649 | 0.00790 | 0.10121 | 0.47764 | 0.21735
random_dirichlet,0.1284508492760428,0.17200 | 0.05092 | 0.20322 | 0.15275 | 0.11175 | 0.30936
random_dirichlet,0.1284509673912933,0.05473 | 0.22774 | 0.32306 | 0.01539 | 0.30082 | 0.07825
random_dirichlet,0.1284511769175697,0.05669 | 0.02313 | 0.07400 | 0.10341 | 0.53661 | 0.20615
random_dirichlet,0.1284513462021408,0.17230 | 0.01627 | 0.17040 | 0.25759 | 0.11109 | 0.27235
random_dirichlet,0.12845136642547003,0.23024 | 0.11087 | 0.07896 | 0.39215 | 0.01863 | 0.16915
random_dirichlet,0.1284513791094981,0.09583 | 0.01537 | 0.13637 | 0.19872 | 0.25477 | 0.29893
random_dirichlet,0.12845161266417346,0.09199 | 0.57445 | 0.02150 | 0.02112 | 0.21351 | 0.07743
random_dirichlet,0.1284516237062407,0.14754 | 0.06354 | 0.52588 | 0.02382 | 0.11275 | 0.12646
random_dirichlet,0.12845180443344853,0.03743 | 0.06296 | 0.13429 | 0.20034 | 0.46982 | 0.09518
random_dirichlet,0.1284518126282844,0.14831 | 0.18665 | 0.38348 | 0.03906 | 0.10814 | 0.13436
random_dirichlet,0.1284518770916676,0.08028 | 0.20986 | 0.06948 | 0.05958 | 0.58018 | 0.00062
random_dirichlet,0.12845191820885118,0.17928 | 0.38518 | 0.05650 | 0.26690 | 0.05647 | 0.05567
random_dirichlet,0.1284519199749487,0.04176 | 0.11070 | 0.29331 | 0.00245 | 0.50958 | 0.04220
random_dirichlet,0.1284519253656503,0.21051 | 0.04301 | 0.01355 | 0.33530 | 0.07035 | 0.32729
random_dirichlet,0.12845196217503735,0.03634 | 0.01222 | 0.33750 | 0.02598 | 0.46511 | 0.12285
random_dirichlet,0.12845204071080324,0.18999 | 0.54071 | 0.08838 | 0.06156 | 0.03771 | 0.08164
random_dirichlet,0.12845213050166346,0.05450 | 0.07596 | 0.09828 | 0.37156 | 0.32434 | 0.07536
random_dirichlet,0.12845230175632524,0.04242 | 0.18278 | 0.17670 | 0.05744 | 0.39334 | 0.14732
random_dirichlet,0.12845237937206316,0.06284 | 0.25083 | 0.16807 | 0.15015 | 0.28265 | 0.08546
random_dirichlet,0.12845255554867158,0.15623 | 0.55114 | 0.01974 | 0.13148 | 0.08698 | 0.05444
random_dirichlet,0.12845270135356873,0.23106 | 0.12677 | 0.27162 | 0.00459 | 0.02719 | 0.33876
random_dirichlet,0.12845277555295048,0.05859 | 0.35291 | 0.17084 | 0.04539 | 0.29463 | 0.07765
random_dirichlet,0.12845283470432128,0.09060 | 0.12902 | 0.30449 | 0.14125 | 0.21670 | 0.11793
random_dirichlet,0.12845294480915734,0.03773 | 0.11646 | 0.11868 | 0.18622 | 0.48179 | 0.05912
random_dirichlet,0.12845309919485753,0.05014 | 0.10130 | 0.00865 | 0.22972 | 0.52976 | 0.08043
random_dirichlet,0.1284532006632444,0.21221 | 0.26340 | 0.12935 | 0.34727 | 0.01401 | 0.03376
random_dirichlet,0.12845342863266665,0.26660 | 0.03366 | 0.22583 | 0.06266 | 0.00318 | 0.40807
random_dirichlet,0.12845343751626043,0.12635 | 0.26341 | 0.06637 | 0.27054 | 0.15160 | 0.12173
random_dirichlet,0.12845357879995492,0.21354 | 0.04574 | 0.01290 | 0.12796 | 0.09024 | 0.50963
random_dirichlet,0.128453588642444,0.05850 | 0.00480 | 0.01603 | 0.14619 | 0.53707 | 0.23741
