model_name,fold,feature,coefficient,abs_coefficient,intercept
Ridge_RobustScaler_baseline,1,GarageType__Detchd,0.022586304647181095,0.022586304647181095,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageType__NoFeature,0.00027483592002345116,0.00027483592002345116,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageFinish__Fin,-0.002982206721032736,0.002982206721032736,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageFinish__NoFeature,0.0002748359200234512,0.0002748359200234512,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageFinish__RFn,-0.0006576966876359222,0.0006576966876359222,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageFinish__Unf,0.0033650674886442416,0.0033650674886442416,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageQual__Ex,0.011046948122072355,0.011046948122072355,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageQual__Fa,0.0007937664917449864,0.0007937664917449864,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageQual__Gd,0.002035066901123526,0.002035066901123526,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageQual__NoFeature,0.00027483592002330826,0.00027483592002330826,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageQual__Po,0.002292463427665956,0.002292463427665956,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageQual__TA,-0.016443080862634293,0.016443080862634293,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageCond__Ex,-0.0010460971564144133,0.0010460971564144133,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageCond__Fa,-0.013671146275400711,0.013671146275400711,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageCond__Gd,0.0032164209230015088,0.0032164209230015088,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageCond__NoFeature,0.0002748359200232841,0.0002748359200232841,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageCond__Po,-0.000508875258176432,0.000508875258176432,12.069469951687148
Ridge_RobustScaler_baseline,1,GarageCond__TA,0.011734861846963292,0.011734861846963292,12.069469951687148
Ridge_RobustScaler_baseline,1,PavedDrive__N,-0.0033992178533883053,0.0033992178533883053,12.069469951687148
Ridge_RobustScaler_baseline,1,PavedDrive__P,-0.004308422770147207,0.004308422770147207,12.069469951687148
Ridge_RobustScaler_baseline,1,PavedDrive__Y,0.007707640623533676,0.007707640623533676,12.069469951687148
Ridge_RobustScaler_baseline,1,PoolQC__Ex,-0.0036888436301769066,0.0036888436301769066,12.069469951687148
Ridge_RobustScaler_baseline,1,PoolQC__Fa,-0.004306704590921099,0.004306704590921099,12.069469951687148
Ridge_RobustScaler_baseline,1,PoolQC__Gd,0.009599271395089145,0.009599271395089145,12.069469951687148
Ridge_RobustScaler_baseline,1,PoolQC__NoFeature,-0.0016037231739910193,0.0016037231739910193,12.069469951687148
Ridge_RobustScaler_baseline,1,Fence__GdPrv,0.009009344297696124,0.009009344297696124,12.069469951687148
Ridge_RobustScaler_baseline,1,Fence__GdWo,-0.010256296652488266,0.010256296652488266,12.069469951687148
Ridge_RobustScaler_baseline,1,Fence__MnPrv,-0.0023084452918273727,0.0023084452918273727,12.069469951687148
Ridge_RobustScaler_baseline,1,Fence__MnWw,-0.0052278345209192684,0.0052278345209192684,12.069469951687148
Ridge_RobustScaler_baseline,1,Fence__NoFeature,0.008783232167537314,0.008783232167537314,12.069469951687148
Ridge_RobustScaler_baseline,1,MiscFeature__NoFeature,0.004542549533372084,0.004542549533372084,12.069469951687148
Ridge_RobustScaler_baseline,1,MiscFeature__Rare,-0.002143711140730849,0.002143711140730849,12.069469951687148
Ridge_RobustScaler_baseline,1,MiscFeature__Shed,-0.0023988383926415056,0.0023988383926415056,12.069469951687148
