feature,importance,fold,model_name
Condition1__Artery,0.23380916271908983,3,CatBoost_research_v1
Condition1__Feedr,0.0,3,CatBoost_research_v1
Condition1__Norm,0.09846301370481009,3,CatBoost_research_v1
Condition1__PosN,0.0,3,CatBoost_research_v1
Condition1__RRAe,0.05087018754409832,3,CatBoost_research_v1
Condition1__RRAn,0.0,3,CatBoost_research_v1
Condition1__Rare,0.017104720288579435,3,CatBoost_research_v1
Condition2__Norm,0.0018618256455049127,3,CatBoost_research_v1
Condition2__Rare,0.0017648280881741058,3,CatBoost_research_v1
BldgType__1Fam,0.027409037698681544,3,CatBoost_research_v1
BldgType__2fmCon,0.0,3,CatBoost_research_v1
BldgType__Duplex,0.0,3,CatBoost_research_v1
BldgType__Twnhs,0.0037334980913596746,3,CatBoost_research_v1
BldgType__TwnhsE,0.0,3,CatBoost_research_v1
HouseStyle__1.5Fin,0.03046058526577593,3,CatBoost_research_v1
HouseStyle__1.5Unf,0.0,3,CatBoost_research_v1
HouseStyle__1Story,0.0,3,CatBoost_research_v1
HouseStyle__2.5Unf,0.0,3,CatBoost_research_v1
HouseStyle__2Story,7.617610705348465e-05,3,CatBoost_research_v1
HouseStyle__Rare,0.0,3,CatBoost_research_v1
HouseStyle__SFoyer,0.0,3,CatBoost_research_v1
HouseStyle__SLvl,0.009616096293880229,3,CatBoost_research_v1
RoofStyle__Flat,0.0012557912120277014,3,CatBoost_research_v1
RoofStyle__Gable,0.003183681433854976,3,CatBoost_research_v1
RoofStyle__Gambrel,0.0002046328352593622,3,CatBoost_research_v1
RoofStyle__Hip,0.010345479136683324,3,CatBoost_research_v1
RoofStyle__Rare,0.0,3,CatBoost_research_v1
RoofMatl__CompShg,0.004027417999179027,3,CatBoost_research_v1
RoofMatl__Rare,0.0,3,CatBoost_research_v1
RoofMatl__Tar&Grv,0.0,3,CatBoost_research_v1
Exterior1st__AsbShng,0.0,3,CatBoost_research_v1
Exterior1st__BrkFace,0.12163794772362553,3,CatBoost_research_v1
Exterior1st__CemntBd,0.0,3,CatBoost_research_v1
Exterior1st__HdBoard,0.0020757820923946054,3,CatBoost_research_v1
Exterior1st__MetalSd,0.012541757172346483,3,CatBoost_research_v1
Exterior1st__Plywood,0.007377238859542796,3,CatBoost_research_v1
Exterior1st__Rare,0.005634368506440068,3,CatBoost_research_v1
Exterior1st__Stucco,0.0,3,CatBoost_research_v1
Exterior1st__VinylSd,0.012199788567465402,3,CatBoost_research_v1
Exterior1st__Wd Sdng,0.0019343383471378502,3,CatBoost_research_v1
Exterior1st__WdShing,0.0,3,CatBoost_research_v1
Exterior2nd__AsbShng,0.0,3,CatBoost_research_v1
Exterior2nd__BrkFace,0.00013166518840654437,3,CatBoost_research_v1
Exterior2nd__CmentBd,0.000625058557489552,3,CatBoost_research_v1
Exterior2nd__HdBoard,0.0,3,CatBoost_research_v1
Exterior2nd__ImStucc,0.0003858862418792391,3,CatBoost_research_v1
Exterior2nd__MetalSd,0.006628387030037653,3,CatBoost_research_v1
Exterior2nd__Plywood,0.011240851468569244,3,CatBoost_research_v1
Exterior2nd__Rare,0.00041774973339478867,3,CatBoost_research_v1
Exterior2nd__Stucco,0.004101987166769776,3,CatBoost_research_v1
Exterior2nd__VinylSd,0.005099074227472239,3,CatBoost_research_v1
Exterior2nd__Wd Sdng,0.007555934264389035,3,CatBoost_research_v1
Exterior2nd__Wd Shng,0.0,3,CatBoost_research_v1
MasVnrType__BrkCmn,0.010788839761338483,3,CatBoost_research_v1
MasVnrType__BrkFace,0.0,3,CatBoost_research_v1
MasVnrType__NoFeature,0.06482032083897893,3,CatBoost_research_v1
MasVnrType__Stone,0.009107781207238205,3,CatBoost_research_v1
ExterQual__Ex,0.0,3,CatBoost_research_v1
ExterQual__Fa,0.0010175277066148025,3,CatBoost_research_v1
ExterQual__Gd,0.0,3,CatBoost_research_v1
ExterQual__TA,0.08256820443614306,3,CatBoost_research_v1
ExterCond__Ex,0.0,3,CatBoost_research_v1
ExterCond__Fa,0.03535501867695408,3,CatBoost_research_v1
ExterCond__Gd,0.0,3,CatBoost_research_v1
ExterCond__Po,0.0013810884248469156,3,CatBoost_research_v1
ExterCond__TA,0.00492835036447659,3,CatBoost_research_v1
Foundation__BrkTil,0.04336062569486105,3,CatBoost_research_v1
Foundation__CBlock,0.0,3,CatBoost_research_v1
Foundation__PConc,0.04680825655539865,3,CatBoost_research_v1
Foundation__Slab,0.009926270315716922,3,CatBoost_research_v1
Foundation__Stone,0.0,3,CatBoost_research_v1
Foundation__Wood,0.003727561939803139,3,CatBoost_research_v1
BsmtQual__Ex,0.478422107205276,3,CatBoost_research_v1
BsmtQual__Fa,0.0,3,CatBoost_research_v1
BsmtQual__Gd,0.24180970317299047,3,CatBoost_research_v1
BsmtQual__NoFeature,0.0,3,CatBoost_research_v1
BsmtQual__TA,0.09991982145282753,3,CatBoost_research_v1
BsmtCond__Fa,0.00463323700814511,3,CatBoost_research_v1
BsmtCond__Gd,0.0,3,CatBoost_research_v1
BsmtCond__NoFeature,0.0,3,CatBoost_research_v1
BsmtCond__Po,0.0,3,CatBoost_research_v1
BsmtCond__TA,0.01552996555684367,3,CatBoost_research_v1
BsmtExposure__Av,0.019134278581584663,3,CatBoost_research_v1
BsmtExposure__Gd,0.12297417961069519,3,CatBoost_research_v1
BsmtExposure__Mn,0.0,3,CatBoost_research_v1
BsmtExposure__No,0.09897257115198567,3,CatBoost_research_v1
BsmtExposure__NoFeature,0.0,3,CatBoost_research_v1
BsmtFinType1__ALQ,0.04356311044955541,3,CatBoost_research_v1
BsmtFinType1__BLQ,0.0,3,CatBoost_research_v1
BsmtFinType1__GLQ,0.0068609710263815285,3,CatBoost_research_v1
BsmtFinType1__LwQ,0.0,3,CatBoost_research_v1
BsmtFinType1__NoFeature,0.0,3,CatBoost_research_v1
BsmtFinType1__Rec,0.0,3,CatBoost_research_v1
BsmtFinType1__Unf,0.0,3,CatBoost_research_v1
BsmtFinType2__ALQ,0.0,3,CatBoost_research_v1
BsmtFinType2__BLQ,0.049024959435291456,3,CatBoost_research_v1
BsmtFinType2__GLQ,0.0,3,CatBoost_research_v1
BsmtFinType2__LwQ,0.0014089539136389567,3,CatBoost_research_v1
BsmtFinType2__NoFeature,0.002046740025687004,3,CatBoost_research_v1
BsmtFinType2__Rec,0.0,3,CatBoost_research_v1
BsmtFinType2__Unf,0.0,3,CatBoost_research_v1
Heating__Floor,0.0,3,CatBoost_research_v1
Heating__GasA,0.006291353056249711,3,CatBoost_research_v1
Heating__GasW,0.0061556170325427866,3,CatBoost_research_v1
Heating__Grav,0.0,3,CatBoost_research_v1
Heating__OthW,0.0,3,CatBoost_research_v1
Heating__Wall,0.006808838346213541,3,CatBoost_research_v1
HeatingQC__Ex,0.1040102748175701,3,CatBoost_research_v1
HeatingQC__Fa,0.0,3,CatBoost_research_v1
HeatingQC__Gd,0.015200567178059406,3,CatBoost_research_v1
HeatingQC__Po,0.0,3,CatBoost_research_v1
HeatingQC__TA,0.0065349557544204665,3,CatBoost_research_v1
CentralAir__N,0.8201169346915568,3,CatBoost_research_v1
CentralAir__Y,0.6316455947345395,3,CatBoost_research_v1
Electrical__FuseA,0.012001032821976952,3,CatBoost_research_v1
Electrical__FuseF,0.00040130335026472395,3,CatBoost_research_v1
Electrical__FuseP,0.0,3,CatBoost_research_v1
Electrical__Mix,0.0,3,CatBoost_research_v1
Electrical__SBrkr,0.005026508228066958,3,CatBoost_research_v1
KitchenQual__Ex,0.03672355749584518,3,CatBoost_research_v1
KitchenQual__Fa,0.0,3,CatBoost_research_v1
KitchenQual__Gd,0.007311688337913016,3,CatBoost_research_v1
KitchenQual__TA,0.1141053395845361,3,CatBoost_research_v1
Functional__Maj1,0.0006313202715610275,3,CatBoost_research_v1
Functional__Maj2,0.0023796569577525435,3,CatBoost_research_v1
Functional__Min1,0.0022575933798871387,3,CatBoost_research_v1
Functional__Min2,0.0002850168615141361,3,CatBoost_research_v1
Functional__Mod,0.0023919252677754234,3,CatBoost_research_v1
Functional__Sev,4.725062687572558e-05,3,CatBoost_research_v1
Functional__Typ,0.05330015330423986,3,CatBoost_research_v1
FireplaceQu__Ex,0.0,3,CatBoost_research_v1
FireplaceQu__Fa,0.0008742260686473956,3,CatBoost_research_v1
FireplaceQu__Gd,0.028881962248025413,3,CatBoost_research_v1
FireplaceQu__NoFeature,0.1283623258795524,3,CatBoost_research_v1
FireplaceQu__Po,0.018300639061569614,3,CatBoost_research_v1
FireplaceQu__TA,0.0022705867812382865,3,CatBoost_research_v1
GarageType__2Types,0.0,3,CatBoost_research_v1
GarageType__Attchd,0.011600348209269886,3,CatBoost_research_v1
GarageType__Basment,0.016482266881205656,3,CatBoost_research_v1
GarageType__BuiltIn,0.0,3,CatBoost_research_v1
GarageType__CarPort,0.00038199517564221826,3,CatBoost_research_v1
GarageType__Detchd,0.06100252173901207,3,CatBoost_research_v1
GarageType__NoFeature,0.0,3,CatBoost_research_v1
GarageFinish__Fin,0.10864229968211352,3,CatBoost_research_v1
GarageFinish__NoFeature,0.009957735547395185,3,CatBoost_research_v1
GarageFinish__RFn,0.003540718586432143,3,CatBoost_research_v1
GarageFinish__Unf,0.003431762732531807,3,CatBoost_research_v1
GarageQual__Ex,0.0,3,CatBoost_research_v1
GarageQual__Fa,0.005518576562699828,3,CatBoost_research_v1
GarageQual__Gd,0.0,3,CatBoost_research_v1
GarageQual__NoFeature,0.0,3,CatBoost_research_v1
GarageQual__Po,0.0,3,CatBoost_research_v1
GarageQual__TA,0.0,3,CatBoost_research_v1
GarageCond__Ex,0.0,3,CatBoost_research_v1
GarageCond__Fa,0.0023244578495810716,3,CatBoost_research_v1
GarageCond__Gd,0.0,3,CatBoost_research_v1
GarageCond__NoFeature,0.11908875651429325,3,CatBoost_research_v1
GarageCond__Po,0.0,3,CatBoost_research_v1
GarageCond__TA,0.3593599777804619,3,CatBoost_research_v1
PavedDrive__N,0.02328110465362772,3,CatBoost_research_v1
PavedDrive__P,0.0,3,CatBoost_research_v1
PavedDrive__Y,0.03489287640471886,3,CatBoost_research_v1
PoolQC__Ex,0.0,3,CatBoost_research_v1
PoolQC__Fa,0.0,3,CatBoost_research_v1
PoolQC__Gd,0.00047576222476281883,3,CatBoost_research_v1
PoolQC__NoFeature,0.0,3,CatBoost_research_v1
Fence__GdPrv,0.0020955892164017725,3,CatBoost_research_v1
Fence__GdWo,0.005195283505442672,3,CatBoost_research_v1
Fence__MnPrv,0.0004259222340771873,3,CatBoost_research_v1
Fence__MnWw,0.0,3,CatBoost_research_v1
Fence__NoFeature,0.00017675573438478458,3,CatBoost_research_v1
MiscFeature__NoFeature,0.0003472620221423522,3,CatBoost_research_v1
MiscFeature__Rare,0.0,3,CatBoost_research_v1
MiscFeature__Shed,0.0,3,CatBoost_research_v1
SaleType__COD,0.010354040132624712,3,CatBoost_research_v1
SaleType__New,0.10467263074758805,3,CatBoost_research_v1
SaleType__Rare,0.0,3,CatBoost_research_v1
SaleType__WD,0.010138066974933344,3,CatBoost_research_v1
SaleCondition__Abnorml,0.4632241876830949,3,CatBoost_research_v1
SaleCondition__Alloca,0.0034269577906113264,3,CatBoost_research_v1
SaleCondition__Family,0.1590685167886062,3,CatBoost_research_v1
SaleCondition__Normal,0.023687267033811275,3,CatBoost_research_v1
SaleCondition__Partial,0.1295817928154925,3,CatBoost_research_v1
SaleCondition__Rare,0.0,3,CatBoost_research_v1
LotFrontage,0.3801091334410157,4,CatBoost_research_v1
LotArea,2.0237549422211614,4,CatBoost_research_v1
OverallQual,3.1544133791923596,4,CatBoost_research_v1
OverallCond,1.9935111417538045,4,CatBoost_research_v1
YearBuilt,0.461806425609615,4,CatBoost_research_v1
YearRemodAdd,1.3207364701337685,4,CatBoost_research_v1
MasVnrArea,0.19384749550777666,4,CatBoost_research_v1
BsmtFinSF1,0.8938536599953476,4,CatBoost_research_v1
BsmtFinSF2,0.04397190124127793,4,CatBoost_research_v1
BsmtUnfSF,0.6398266057642249,4,CatBoost_research_v1
TotalBsmtSF,0.8685352116297815,4,CatBoost_research_v1
1stFlrSF,0.6328013545011716,4,CatBoost_research_v1
2ndFlrSF,0.14083345781445364,4,CatBoost_research_v1
LowQualFinSF,0.0020101417759130456,4,CatBoost_research_v1
GrLivArea,0.5037350902851342,4,CatBoost_research_v1
BsmtFullBath,0.0575079418085303,4,CatBoost_research_v1
BsmtHalfBath,0.000673248056968597,4,CatBoost_research_v1
FullBath,0.042365658834411894,4,CatBoost_research_v1
HalfBath,0.008398064484577137,4,CatBoost_research_v1
BedroomAbvGr,0.021585814410147963,4,CatBoost_research_v1
KitchenAbvGr,0.021186615884709107,4,CatBoost_research_v1
TotRmsAbvGrd,0.09627517268090577,4,CatBoost_research_v1
Fireplaces,0.7460202169284559,4,CatBoost_research_v1
GarageYrBlt,0.3651331012619583,4,CatBoost_research_v1
GarageCars,1.2765131075674603,4,CatBoost_research_v1
GarageArea,0.5211273410434414,4,CatBoost_research_v1
WoodDeckSF,0.050274079904965185,4,CatBoost_research_v1
OpenPorchSF,0.15035227461470235,4,CatBoost_research_v1
EnclosedPorch,0.06601398317752563,4,CatBoost_research_v1
3SsnPorch,0.0006344072757640275,4,CatBoost_research_v1
ScreenPorch,0.07737531142611473,4,CatBoost_research_v1
PoolArea,0.0,4,CatBoost_research_v1
MiscVal,0.0032702469923444003,4,CatBoost_research_v1
MoSold,0.09039745817191033,4,CatBoost_research_v1
YrSold,0.21540825979839956,4,CatBoost_research_v1
TotalSF,3.747794850332344,4,CatBoost_research_v1
LivingPlusBasementSF,3.809197739902577,4,CatBoost_research_v1
TotalPorchSF,0.16754780695178886,4,CatBoost_research_v1
OutdoorSF,0.6311111527826956,4,CatBoost_research_v1
TotalBath,1.031745522671372,4,CatBoost_research_v1
HouseAge,0.8146975328745084,4,CatBoost_research_v1
RemodAge,0.9844983175159441,4,CatBoost_research_v1
IsNewHouse,0.043415660550710514,4,CatBoost_research_v1
IsRemodeled,0.07685227674730266,4,CatBoost_research_v1
HasGarageYrBlt,0.0,4,CatBoost_research_v1
GarageAge,0.4358116923791477,4,CatBoost_research_v1
HasGarage,0.09660899616982,4,CatBoost_research_v1
HasBasement,0.0,4,CatBoost_research_v1
HasFireplace,0.11078701832393857,4,CatBoost_research_v1
HasPool,0.00012274388224338688,4,CatBoost_research_v1
HasMasVnr,0.002250330111179976,4,CatBoost_research_v1
HasWoodDeck,0.0021589771707987413,4,CatBoost_research_v1
HasOpenPorch,0.001097881481214622,4,CatBoost_research_v1
HasScreenPorch,0.021938260727659788,4,CatBoost_research_v1
Has3SsnPorch,0.0,4,CatBoost_research_v1
HasMiscFeature,0.0,4,CatBoost_research_v1
HasFence,0.0024598531560834735,4,CatBoost_research_v1
HasAlley,0.006041729603446193,4,CatBoost_research_v1
ExteriorMatched,0.0019713333687386937,4,CatBoost_research_v1
ExterQual_Ord,0.45449931327102455,4,CatBoost_research_v1
ExterCond_Ord,0.05642524324916187,4,CatBoost_research_v1
BsmtQual_Ord,0.39059614429936074,4,CatBoost_research_v1
BsmtCond_Ord,0.028111064684215505,4,CatBoost_research_v1
BsmtExposure_Ord,0.15287393811514205,4,CatBoost_research_v1
BsmtFinType1_Ord,0.46928385442925996,4,CatBoost_research_v1
BsmtFinType2_Ord,0.04451154879679446,4,CatBoost_research_v1
HeatingQC_Ord,0.10436256388926743,4,CatBoost_research_v1
KitchenQual_Ord,0.44085380660784707,4,CatBoost_research_v1
Functional_Ord,0.3932772653019916,4,CatBoost_research_v1
FireplaceQu_Ord,0.8577122518187409,4,CatBoost_research_v1
GarageFinish_Ord,0.6950070108838221,4,CatBoost_research_v1
GarageQual_Ord,0.39579180190014607,4,CatBoost_research_v1
GarageCond_Ord,0.5077185165875707,4,CatBoost_research_v1
PavedDrive_Ord,0.10032060802058443,4,CatBoost_research_v1
PoolQC_Ord,0.00012591160731430668,4,CatBoost_research_v1
Fence_Ord,0.00021209447965432583,4,CatBoost_research_v1
LotShape_Ord,0.19616286105265024,4,CatBoost_research_v1
LandSlope_Ord,0.014725653193502847,4,CatBoost_research_v1
ExteriorQualityScore,0.24359870243509138,4,CatBoost_research_v1
KitchenQualityScore,0.8431742517547317,4,CatBoost_research_v1
BasementQualityScore,0.8506057402885578,4,CatBoost_research_v1
BasementFinishScore,0.4105871480346515,4,CatBoost_research_v1
GarageQualityScore,1.099305177967117,4,CatBoost_research_v1
LuxuryQualityScore,2.743680205528277,4,CatBoost_research_v1
OverallQual_x_TotalSF,20.64067764152538,4,CatBoost_research_v1
OverallQual_x_GrLivArea,8.950258356359623,4,CatBoost_research_v1
OverallQual_x_TotalBath,6.169421551285295,4,CatBoost_research_v1
KitchenQual_Ord_x_GrLivArea,4.491046235804044,4,CatBoost_research_v1
ExterQual_Ord_x_GrLivArea,3.5433660151087794,4,CatBoost_research_v1
BsmtQual_Ord_x_TotalBsmtSF,2.285398650080499,4,CatBoost_research_v1
GarageFinish_Ord_x_GarageArea,1.070307527020661,4,CatBoost_research_v1
GarageQual_Ord_x_GarageArea,1.1194678862299452,4,CatBoost_research_v1
MSSubClass__120,0.0,4,CatBoost_research_v1
MSSubClass__160,0.011702808117430342,4,CatBoost_research_v1
MSSubClass__180,0.0,4,CatBoost_research_v1
MSSubClass__190,0.0,4,CatBoost_research_v1
MSSubClass__20,0.019472273565036054,4,CatBoost_research_v1
MSSubClass__30,0.20980876617866834,4,CatBoost_research_v1
MSSubClass__45,0.0,4,CatBoost_research_v1
MSSubClass__50,0.018268686900801922,4,CatBoost_research_v1
MSSubClass__60,0.0,4,CatBoost_research_v1
MSSubClass__70,0.013454620525956336,4,CatBoost_research_v1
MSSubClass__75,0.0,4,CatBoost_research_v1
MSSubClass__80,0.005551486749702343,4,CatBoost_research_v1
MSSubClass__85,0.0,4,CatBoost_research_v1
MSSubClass__90,0.0024123112910960473,4,CatBoost_research_v1
MSSubClass__Rare,0.0007033482398810202,4,CatBoost_research_v1
MSZoning__C (all),0.941630144629256,4,CatBoost_research_v1
MSZoning__FV,0.12793201580720096,4,CatBoost_research_v1
MSZoning__RH,0.002067336920382985,4,CatBoost_research_v1
MSZoning__RL,0.4728506505158579,4,CatBoost_research_v1
MSZoning__RM,0.5620623549646288,4,CatBoost_research_v1
Street__Grvl,0.0,4,CatBoost_research_v1
Street__Pave,0.00024771974998374257,4,CatBoost_research_v1
Alley__Grvl,0.0015131857584785111,4,CatBoost_research_v1
Alley__NoFeature,0.002602584444636108,4,CatBoost_research_v1
Alley__Pave,0.13419104055978742,4,CatBoost_research_v1
LotShape__IR1,0.011293547060350824,4,CatBoost_research_v1
LotShape__IR2,0.0003932011814783658,4,CatBoost_research_v1
LotShape__IR3,0.0,4,CatBoost_research_v1
LotShape__Reg,0.06304596914875545,4,CatBoost_research_v1
LandContour__Bnk,0.0,4,CatBoost_research_v1
LandContour__HLS,0.0,4,CatBoost_research_v1
LandContour__Low,0.005109943283396981,4,CatBoost_research_v1
LandContour__Lvl,0.008264577844039462,4,CatBoost_research_v1
Utilities__AllPub,0.0,4,CatBoost_research_v1
Utilities__NoSeWa,0.0,4,CatBoost_research_v1
LotConfig__Corner,0.012716950031263484,4,CatBoost_research_v1
LotConfig__CulDSac,0.05659004422718034,4,CatBoost_research_v1
LotConfig__FR2,0.019866433453813632,4,CatBoost_research_v1
LotConfig__FR3,0.0,4,CatBoost_research_v1
LotConfig__Inside,0.03669095438097761,4,CatBoost_research_v1
LandSlope__Gtl,0.002985481391724543,4,CatBoost_research_v1
LandSlope__Mod,0.0,4,CatBoost_research_v1
LandSlope__Sev,0.0009354238097021668,4,CatBoost_research_v1
Neighborhood__Blmngtn,0.0010249386868363174,4,CatBoost_research_v1
Neighborhood__BrDale,0.0,4,CatBoost_research_v1
Neighborhood__BrkSide,0.19774279094201322,4,CatBoost_research_v1
Neighborhood__ClearCr,0.05291973967022914,4,CatBoost_research_v1
Neighborhood__CollgCr,0.0,4,CatBoost_research_v1
Neighborhood__Crawfor,0.5848119835918086,4,CatBoost_research_v1
Neighborhood__Edwards,0.10581552254351996,4,CatBoost_research_v1
Neighborhood__Gilbert,0.0,4,CatBoost_research_v1
Neighborhood__IDOTRR,0.010968033732444597,4,CatBoost_research_v1
Neighborhood__MeadowV,0.014128308122342248,4,CatBoost_research_v1
Neighborhood__Mitchel,0.0004092476706326067,4,CatBoost_research_v1
Neighborhood__NAmes,0.02297064848325037,4,CatBoost_research_v1
Neighborhood__NWAmes,0.0,4,CatBoost_research_v1
Neighborhood__NoRidge,0.0,4,CatBoost_research_v1
Neighborhood__NridgHt,0.0155300139261845,4,CatBoost_research_v1
Neighborhood__OldTown,0.06581196038108147,4,CatBoost_research_v1
Neighborhood__Rare,0.0,4,CatBoost_research_v1
Neighborhood__SWISU,0.007166999291137205,4,CatBoost_research_v1
Neighborhood__Sawyer,0.005397922640648845,4,CatBoost_research_v1
Neighborhood__SawyerW,0.0,4,CatBoost_research_v1
Neighborhood__Somerst,0.01891386219378716,4,CatBoost_research_v1
Neighborhood__StoneBr,0.0,4,CatBoost_research_v1
Neighborhood__Timber,0.0,4,CatBoost_research_v1
Neighborhood__Veenker,0.0,4,CatBoost_research_v1
Condition1__Artery,0.08930046298547568,4,CatBoost_research_v1
Condition1__Feedr,0.0,4,CatBoost_research_v1
Condition1__Norm,0.19836670213429347,4,CatBoost_research_v1
Condition1__PosN,0.000397899752186213,4,CatBoost_research_v1
Condition1__RRAe,0.011988536176370444,4,CatBoost_research_v1
Condition1__RRAn,0.0,4,CatBoost_research_v1
Condition1__Rare,0.0,4,CatBoost_research_v1
Condition2__Norm,0.0,4,CatBoost_research_v1
Condition2__Rare,0.00305777887006736,4,CatBoost_research_v1
BldgType__1Fam,0.020499561064290444,4,CatBoost_research_v1
BldgType__2fmCon,0.0,4,CatBoost_research_v1
BldgType__Duplex,0.0,4,CatBoost_research_v1
BldgType__Twnhs,0.0025381524192443004,4,CatBoost_research_v1
BldgType__TwnhsE,0.0,4,CatBoost_research_v1
HouseStyle__1.5Fin,0.007969623950565495,4,CatBoost_research_v1
HouseStyle__1.5Unf,0.0,4,CatBoost_research_v1
HouseStyle__1Story,0.015979102727699014,4,CatBoost_research_v1
HouseStyle__2.5Unf,0.0,4,CatBoost_research_v1
HouseStyle__2Story,0.0,4,CatBoost_research_v1
HouseStyle__Rare,0.0,4,CatBoost_research_v1
HouseStyle__SFoyer,0.0,4,CatBoost_research_v1
HouseStyle__SLvl,0.0014529681527224725,4,CatBoost_research_v1
RoofStyle__Flat,0.0010994698349201166,4,CatBoost_research_v1
RoofStyle__Gable,0.005815763320143141,4,CatBoost_research_v1
RoofStyle__Gambrel,0.0,4,CatBoost_research_v1
RoofStyle__Hip,0.0,4,CatBoost_research_v1
RoofStyle__Rare,0.0,4,CatBoost_research_v1
RoofMatl__CompShg,0.0,4,CatBoost_research_v1
RoofMatl__Rare,0.0007175920121249274,4,CatBoost_research_v1
RoofMatl__Tar&Grv,0.0,4,CatBoost_research_v1
Exterior1st__AsbShng,0.001903662103105968,4,CatBoost_research_v1
Exterior1st__BrkFace,0.20261094587293532,4,CatBoost_research_v1
Exterior1st__CemntBd,0.0,4,CatBoost_research_v1
Exterior1st__HdBoard,0.0020530761900519755,4,CatBoost_research_v1
Exterior1st__MetalSd,0.0010582908385016838,4,CatBoost_research_v1
Exterior1st__Plywood,0.0044140500532365,4,CatBoost_research_v1
Exterior1st__Rare,0.0006159855578680717,4,CatBoost_research_v1
Exterior1st__Stucco,0.0,4,CatBoost_research_v1
Exterior1st__VinylSd,0.007127332384943307,4,CatBoost_research_v1
Exterior1st__Wd Sdng,0.04778896283125303,4,CatBoost_research_v1
Exterior1st__WdShing,0.0002980706259536595,4,CatBoost_research_v1
Exterior2nd__AsbShng,0.000975253899993869,4,CatBoost_research_v1
Exterior2nd__BrkFace,0.00373008951967009,4,CatBoost_research_v1
Exterior2nd__CmentBd,0.0,4,CatBoost_research_v1
Exterior2nd__HdBoard,0.0,4,CatBoost_research_v1
Exterior2nd__ImStucc,0.0,4,CatBoost_research_v1
Exterior2nd__MetalSd,0.0009387115594211108,4,CatBoost_research_v1
Exterior2nd__Plywood,0.002211312356354179,4,CatBoost_research_v1
Exterior2nd__Rare,0.0003426119019613036,4,CatBoost_research_v1
Exterior2nd__Stucco,0.0,4,CatBoost_research_v1
Exterior2nd__VinylSd,0.0028337306706958006,4,CatBoost_research_v1
Exterior2nd__Wd Sdng,0.0,4,CatBoost_research_v1
Exterior2nd__Wd Shng,0.0009351122980546073,4,CatBoost_research_v1
MasVnrType__BrkCmn,0.004799743733351733,4,CatBoost_research_v1
MasVnrType__BrkFace,0.02318734905682631,4,CatBoost_research_v1
MasVnrType__NoFeature,0.0,4,CatBoost_research_v1
MasVnrType__Stone,0.0,4,CatBoost_research_v1
ExterQual__Ex,0.06033529532354239,4,CatBoost_research_v1
ExterQual__Fa,0.0,4,CatBoost_research_v1
ExterQual__Gd,0.12910524262335218,4,CatBoost_research_v1
ExterQual__TA,0.2307449270381886,4,CatBoost_research_v1
ExterCond__Ex,0.0,4,CatBoost_research_v1
ExterCond__Fa,0.0071164271712611865,4,CatBoost_research_v1
ExterCond__Gd,0.002629782650246906,4,CatBoost_research_v1
ExterCond__Po,1.8303403141255964e-05,4,CatBoost_research_v1
ExterCond__TA,0.012796786027053267,4,CatBoost_research_v1
Foundation__BrkTil,0.07318962027636909,4,CatBoost_research_v1
Foundation__CBlock,0.0005438337130227388,4,CatBoost_research_v1
Foundation__PConc,0.1236044379638426,4,CatBoost_research_v1
Foundation__Slab,0.0,4,CatBoost_research_v1
Foundation__Stone,0.0026025373840166937,4,CatBoost_research_v1
Foundation__Wood,0.0,4,CatBoost_research_v1
BsmtQual__Ex,0.22959359312919134,4,CatBoost_research_v1
BsmtQual__Fa,0.0010627788369479084,4,CatBoost_research_v1
BsmtQual__Gd,0.21790838798392556,4,CatBoost_research_v1
BsmtQual__NoFeature,0.0,4,CatBoost_research_v1
BsmtQual__TA,0.0,4,CatBoost_research_v1
BsmtCond__Fa,0.008457484261852142,4,CatBoost_research_v1
BsmtCond__Gd,0.0275740137267398,4,CatBoost_research_v1
BsmtCond__NoFeature,0.0,4,CatBoost_research_v1
BsmtCond__Po,0.0,4,CatBoost_research_v1
BsmtCond__TA,0.0,4,CatBoost_research_v1
BsmtExposure__Av,0.0,4,CatBoost_research_v1
BsmtExposure__Gd,0.15366224935296177,4,CatBoost_research_v1
BsmtExposure__Mn,0.0,4,CatBoost_research_v1
BsmtExposure__No,0.044363663018110976,4,CatBoost_research_v1
BsmtExposure__NoFeature,0.0,4,CatBoost_research_v1
BsmtFinType1__ALQ,0.0,4,CatBoost_research_v1
BsmtFinType1__BLQ,0.0,4,CatBoost_research_v1
BsmtFinType1__GLQ,0.18851561391769417,4,CatBoost_research_v1
BsmtFinType1__LwQ,0.0,4,CatBoost_research_v1
BsmtFinType1__NoFeature,0.0,4,CatBoost_research_v1
BsmtFinType1__Rec,0.0,4,CatBoost_research_v1
BsmtFinType1__Unf,0.0,4,CatBoost_research_v1
BsmtFinType2__ALQ,0.0,4,CatBoost_research_v1
BsmtFinType2__BLQ,0.03335340046604606,4,CatBoost_research_v1
BsmtFinType2__GLQ,0.0,4,CatBoost_research_v1
BsmtFinType2__LwQ,0.0,4,CatBoost_research_v1
BsmtFinType2__NoFeature,0.0,4,CatBoost_research_v1
BsmtFinType2__Rec,0.0,4,CatBoost_research_v1
BsmtFinType2__Unf,0.001187426451352489,4,CatBoost_research_v1
Heating__Floor,0.0,4,CatBoost_research_v1
Heating__GasA,0.0017165625195887824,4,CatBoost_research_v1
Heating__GasW,0.000298487699052046,4,CatBoost_research_v1
Heating__Grav,0.0,4,CatBoost_research_v1
