model_name,feature,mean_importance,std_importance,max_importance
CatBoost_research_v1,BsmtFinType1__ALQ,0.011303396054030834,0.01871456961969967,0.04356311044955541
CatBoost_research_v1,MSSubClass__50,0.011253779841218574,0.006066327780097069,0.018268686900801922
CatBoost_research_v1,Exterior2nd__VinylSd,0.010876916585522861,0.01436656939636157,0.036415514037913495
CatBoost_research_v1,LotConfig__FR2,0.010068840286404333,0.007942581929338237,0.019866433453813632
CatBoost_research_v1,LandContour__Lvl,0.009847031684705394,0.002452404841191723,0.013784766802951574
CatBoost_research_v1,MSSubClass__160,0.00982903335303169,0.005600554528062874,0.013844402656672512
CatBoost_research_v1,MasVnrType__BrkFace,0.009626260650854285,0.00860867507116155,0.02318734905682631
CatBoost_research_v1,Fence__GdWo,0.009624485585954254,0.013631015174531826,0.03344826463284596
CatBoost_research_v1,MSSubClass__20,0.009259612857760072,0.011721091446258115,0.024433381276962193
CatBoost_research_v1,Exterior1st__MetalSd,0.009232795681260234,0.006032330668751272,0.01690434515110041
CatBoost_research_v1,LotShape__IR2,0.007706878901999269,0.015691377928555936,0.03571883014121817
CatBoost_research_v1,BldgType__Twnhs,0.007531732032849253,0.008997126916112538,0.022566447968276827
CatBoost_research_v1,GarageType__Basment,0.007438986015553012,0.009088531621076394,0.01813212297012239
CatBoost_research_v1,KitchenQual__Fa,0.007383573807633397,0.008233412779396673,0.020011783916377132
CatBoost_research_v1,BsmtFinType1__Rec,0.007362563231395057,0.01646319187403986,0.036812816156975285
CatBoost_research_v1,HasFence,0.007195460946551701,0.01005760779022935,0.02409187980334792
CatBoost_research_v1,Fence__NoFeature,0.007191333305881764,0.007316533458251134,0.016519369274588528
CatBoost_research_v1,Exterior1st__Rare,0.00692139326463919,0.00694810767796662,0.016709634620409433
CatBoost_research_v1,FireplaceQu__Po,0.006742701848172242,0.007506161504055332,0.018300639061569614
CatBoost_research_v1,Exterior1st__Plywood,0.006496155909706251,0.004687945882884774,0.014102736503523238
CatBoost_research_v1,RoofStyle__Gable,0.006390925442529971,0.0035117234508685946,0.012406801032928514
CatBoost_research_v1,ExteriorMatched,0.006283148565967921,0.005825266036799574,0.013525738975802734
CatBoost_research_v1,RoofStyle__Flat,0.006268994432112071,0.005093214308387682,0.011533486894618326
CatBoost_research_v1,Electrical__FuseA,0.006184722734888483,0.008815254936401843,0.01892258085246546
CatBoost_research_v1,HasWoodDeck,0.006055790196488933,0.007985023496353116,0.01844049654859549
CatBoost_research_v1,LotConfig__Corner,0.006046561491277403,0.005883235142652778,0.012716950031263484
CatBoost_research_v1,GarageCond__Fa,0.005933133550850031,0.009938369885808785,0.02346655229778431
CatBoost_research_v1,Functional__Mod,0.00592657413150919,0.006346463285477626,0.016544196544393312
CatBoost_research_v1,LandContour__Low,0.005866909818496377,0.0059640621790248245,0.01593310301536811
CatBoost_research_v1,Fence__MnPrv,0.005692337566384077,0.006776527432419931,0.01379792632924587
CatBoost_research_v1,Exterior1st__VinylSd,0.005641548937817464,0.005462687385340524,0.012199788567465402
CatBoost_research_v1,HeatingQC__Gd,0.005539677422342581,0.005562222703578816,0.015200567178059406
CatBoost_research_v1,Functional__Maj2,0.005521361694941777,0.004340104507727688,0.01068299616708248
CatBoost_research_v1,BsmtCond__Gd,0.0055148027453479605,0.012331473821100501,0.0275740137267398
CatBoost_research_v1,HouseStyle__1Story,0.0055112038882404995,0.006775431158195549,0.015979102727699014
CatBoost_research_v1,Exterior1st__AsbShng,0.005380481027159689,0.006433409521871148,0.01578230617683151
CatBoost_research_v1,ExterCond__Gd,0.00536158920750646,0.006234986801251263,0.012202850359550665
CatBoost_research_v1,Neighborhood__NWAmes,0.005223857430340843,0.009482815928139474,0.021863905138128314
CatBoost_research_v1,MasVnrType__Stone,0.005185481565970244,0.004789274777725023,0.009356678813983799
CatBoost_research_v1,Functional__Min2,0.005137961422935982,0.011330173922989911,0.025404790253165773
CatBoost_research_v1,Neighborhood__NridgHt,0.005062636559024726,0.006431788227122266,0.0155300139261845
CatBoost_research_v1,Exterior2nd__Plywood,0.005013906342340668,0.004542171841361685,0.011240851468569244
CatBoost_research_v1,RoofStyle__Hip,0.0049645940415378054,0.006953249533351948,0.0144774910710057
CatBoost_research_v1,MSZoning__RH,0.004957153491058146,0.009969128776405909,0.022718430534907748
CatBoost_research_v1,LandContour__HLS,0.004840699370984488,0.007346164927986507,0.01658068683934209
CatBoost_research_v1,Neighborhood__Sawyer,0.004707681581558345,0.0068612522669901175,0.01638322576184818
CatBoost_research_v1,Heating__GasA,0.004563976120055991,0.0034737307395638867,0.007715616991480392
CatBoost_research_v1,BsmtExposure__Av,0.00451601550580647,0.008239925053137464,0.019134278581584663
CatBoost_research_v1,Heating__GasW,0.004171058722405081,0.006292581004621551,0.014401188880430573
CatBoost_research_v1,GarageQual__Fa,0.004050705622477061,0.0058139396549564395,0.013621857102422922
CatBoost_research_v1,Alley__Grvl,0.003994749004897054,0.004868141878343817,0.01065695741829399
CatBoost_research_v1,MasVnrType__BrkCmn,0.00399126057266568,0.00418796723883114,0.010788839761338483
CatBoost_research_v1,LandSlope__Gtl,0.003892061736765512,0.00505692043338842,0.012324431727722511
CatBoost_research_v1,LowQualFinSF,0.003638119563145177,0.0023357352309941173,0.007564564511750853
CatBoost_research_v1,GarageType__CarPort,0.003473180431459622,0.0025653569795608226,0.006710760036090242
CatBoost_research_v1,Condition1__Rare,0.003420967640721158,0.007649450277146367,0.017104720288579435
CatBoost_research_v1,Exterior2nd__Wd Sdng,0.003333004801951116,0.003743657586496508,0.007555934264389035
CatBoost_research_v1,3SsnPorch,0.0033185940499271343,0.004723327375805773,0.011277553261026555
CatBoost_research_v1,RoofMatl__Tar&Grv,0.002916019559056077,0.0049775492393818776,0.011628480485388362
CatBoost_research_v1,Exterior2nd__AsbShng,0.002824405050519515,0.0021683681505981186,0.004659819865264547
CatBoost_research_v1,HouseStyle__SLvl,0.0027859868287896427,0.0039986368539867995,0.009616096293880229
CatBoost_research_v1,Heating__Grav,0.0027586112787489963,0.003402270436055876,0.00803563015893381
CatBoost_research_v1,Exterior1st__HdBoard,0.0026039850026196255,0.003663037376168293,0.008891066730651546
CatBoost_research_v1,HasAlley,0.002366892213384185,0.002537776799129751,0.006041729603446193
CatBoost_research_v1,RoofStyle__Gambrel,0.00234504686918666,0.004880195332081355,0.011068664242766394
CatBoost_research_v1,LandContour__Bnk,0.0023116094266813054,0.0031825056289058657,0.00624637367671503
CatBoost_research_v1,Functional__Min1,0.0022317874252337057,0.0011977298423328224,0.0039014148324178206
CatBoost_research_v1,HouseStyle__2Story,0.002152525988627673,0.004770724728263814,0.01068645383608488
CatBoost_research_v1,Neighborhood__Veenker,0.002089831618213088,0.0028648798774099206,0.005417808707243361
CatBoost_research_v1,Foundation__Slab,0.0019852540631433843,0.004439163037796267,0.009926270315716922
CatBoost_research_v1,Neighborhood__SWISU,0.001932860758279298,0.003090359586116477,0.007166999291137205
CatBoost_research_v1,Fence__MnWw,0.0019132503071823518,0.0021964511396979415,0.005223602837942186
CatBoost_research_v1,RoofMatl__CompShg,0.0018524099566555791,0.0019475537284469509,0.004027417999179027
