model_name,feature,mean_coefficient,std_coefficient,mean_abs_coefficient,positive_fold_count,negative_fold_count,nonzero_fold_count,coefficient_direction
Ridge_RobustScaler_baseline,GarageQual__Po,0.004063295356664649,0.001960534260035272,0.004063295356664649,5,0,5,positive
Ridge_RobustScaler_baseline,GarageQual__TA,-0.013379808138151076,0.0050830205190821424,0.013379808138151076,0,5,5,negative
Ridge_RobustScaler_baseline,GarageQualityScore,0.009538002781218798,0.0027134803073873264,0.009538002781218798,5,0,5,positive
Ridge_RobustScaler_baseline,GarageType__2Types,-0.00967428550170595,0.004179341072771929,0.00967428550170595,0,5,5,negative
Ridge_RobustScaler_baseline,GarageType__Attchd,0.0017790368109340485,0.0036312528252512763,0.002773021446158237,3,2,5,positive
Ridge_RobustScaler_baseline,GarageType__Basment,-0.009176313179594432,0.009885774409851878,0.010862036454654214,1,4,5,negative
Ridge_RobustScaler_baseline,GarageType__BuiltIn,0.013795832094589785,0.0032029585515544893,0.013795832094589785,5,0,5,positive
Ridge_RobustScaler_baseline,GarageType__CarPort,-0.014143660048362747,0.003363730688992231,0.014143660048362747,0,5,5,negative
Ridge_RobustScaler_baseline,GarageType__Detchd,0.017250803684954817,0.005046125536324446,0.017250803684954817,5,0,5,positive
Ridge_RobustScaler_baseline,GarageType__NoFeature,0.00016858613918334397,9.296746269805997e-05,0.00016858613918334397,5,0,5,positive
Ridge_RobustScaler_baseline,GarageYrBlt,-0.004177219179742806,0.0007337927043205543,0.004177219179742806,0,5,5,negative
Ridge_RobustScaler_baseline,GrLivArea,0.036887084942734044,0.003875355018628612,0.036887084942734044,5,0,5,positive
Ridge_RobustScaler_baseline,HalfBath,0.021697385363034984,0.0025156277356097514,0.021697385363034984,5,0,5,positive
Ridge_RobustScaler_baseline,Has3SsnPorch,-0.001004314076852157,0.0008932802060679019,0.0010569508329311493,1,4,5,negative
Ridge_RobustScaler_baseline,HasAlley,0.0033008869027654235,0.003625911461768179,0.003676275622445214,4,1,5,positive
Ridge_RobustScaler_baseline,HasBasement,-0.006066699801717459,0.001489055142487422,0.006066699801717459,0,5,5,negative
Ridge_RobustScaler_baseline,HasFence,-0.0043096343072212395,0.0046210646168787,0.005284376257713126,1,4,5,negative
Ridge_RobustScaler_baseline,HasFireplace,0.0005871490779521605,0.002460304517865655,0.0018622332747107607,2,3,5,positive
Ridge_RobustScaler_baseline,HasGarage,-0.00016858613918405637,9.296746269903137e-05,0.00016858613918405637,0,5,5,negative
Ridge_RobustScaler_baseline,HasGarageYrBlt,-0.00016858613918405656,9.296746269903061e-05,0.00016858613918405656,0,5,5,negative
Ridge_RobustScaler_baseline,HasMasVnr,-0.0003857656420846221,0.0022924142573474016,0.0018040490920152835,2,3,5,negative
Ridge_RobustScaler_baseline,HasMiscFeature,-0.00019551254847263144,0.0036120660784353543,0.0025528498299878266,2,3,5,negative
Ridge_RobustScaler_baseline,HasOpenPorch,-0.02286020809427326,0.0037031081407920734,0.02286020809427326,0,5,5,negative
Ridge_RobustScaler_baseline,HasPool,0.001902654500298647,0.00043801425963307326,0.001902654500298647,5,0,5,positive
Ridge_RobustScaler_baseline,HasScreenPorch,-0.005888191084172908,0.004750433619666081,0.006858056376441618,1,4,5,negative
Ridge_RobustScaler_baseline,HasWoodDeck,-0.005162079512824813,0.003938244121948907,0.005539074552757372,1,4,5,negative
Ridge_RobustScaler_baseline,HeatingQC_Ord,0.010664989042083017,0.0043757331540315155,0.010664989042083017,5,0,5,positive
Ridge_RobustScaler_baseline,HeatingQC__Ex,0.010128515835329314,0.001104080993709147,0.010128515835329314,5,0,5,positive
Ridge_RobustScaler_baseline,HeatingQC__Fa,0.000909772820900734,0.00630720068119143,0.004385566600398681,3,2,5,positive
Ridge_RobustScaler_baseline,HeatingQC__Gd,-0.0011435538101418838,0.0029782318082817393,0.0023485366509606847,3,2,5,negative
Ridge_RobustScaler_baseline,HeatingQC__Po,-0.001563136522274626,0.0011547637820006923,0.001563136522274626,0,4,4,negative
Ridge_RobustScaler_baseline,HeatingQC__TA,-0.008331598323814008,0.00497915431272465,0.008331598323814008,0,5,5,negative
Ridge_RobustScaler_baseline,Heating__Floor,0.0009612171909738123,0.0010497887579684745,0.001010044192447034,3,1,4,positive
Ridge_RobustScaler_baseline,Heating__GasA,-0.0008787204954141496,0.008227188335209861,0.006165407824600311,2,3,5,negative
Ridge_RobustScaler_baseline,Heating__GasW,0.01779613709067389,0.005228331638078655,0.01779613709067389,5,0,5,positive
Ridge_RobustScaler_baseline,Heating__Grav,-0.0183286570417924,0.007660072337243733,0.0183286570417924,0,5,5,negative
Ridge_RobustScaler_baseline,Heating__OthW,-0.0031078621266374023,0.0014837431059987896,0.0031078621266374023,0,5,5,negative
Ridge_RobustScaler_baseline,Heating__Wall,0.0035578853821964266,0.0028270620045843468,0.0035578853821964266,5,0,5,positive
Ridge_RobustScaler_baseline,HouseAge,-0.03401406740420189,0.0035697160124130906,0.03401406740420189,0,5,5,negative
Ridge_RobustScaler_baseline,HouseStyle__1.5Fin,-0.00704505060303974,0.002602382755844075,0.00704505060303974,0,5,5,negative
Ridge_RobustScaler_baseline,HouseStyle__1.5Unf,0.008064800150278108,0.002048126059617966,0.008064800150278108,5,0,5,positive
Ridge_RobustScaler_baseline,HouseStyle__1Story,-0.004652663487168246,0.006184174227153186,0.006782768420127805,1,4,5,negative
Ridge_RobustScaler_baseline,HouseStyle__2.5Unf,0.0010793932940817367,0.0073141680908153095,0.005965426411704445,3,2,5,positive
Ridge_RobustScaler_baseline,HouseStyle__2Story,-0.0033156563085286078,0.006572151102496736,0.00473052562923286,2,3,5,negative
